;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text
0;1524750610826166272;https://twitter.com/twitter/statuses/1524750610826166272;2022-05-12 13:57:28+00:00;1519295593973051392;1524674865793482753;1,5104665020883272e+18;0;0;0;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@maj_bigwin @Zarapromos Twitter Template
@movefi_app - NEW #STEPN - 100x Project Potential
Join MoveFi Whitelist contest now:
https://t.co/out4bzjvFe
Telegram Template
MOVEFI -Next #STEPN-100x Moonshoot. 
Join MoveFi Whitelist contest now:
https://t.co/out4bzjvFe
#MoveFi #M2E #Whitelist #Privatesale";recent;_bigwin Twitter Template _app NEW #STEPN 100x Project Potential Join MoveFi Whitelist contest now: https://t.co/out4bzjvFe Telegram Template MOVEFI -Next #STEPN-100x Moonshoot Join MoveFi Whitelist contest now: https://t.co/out4bzjvFe #MoveFi #M2E #Whitelist #Privatesale
1;1524750604576301057;https://twitter.com/twitter/statuses/1524750604576301057;2022-05-12 13:57:27+00:00;1130446913134825472;1509729218355417088;2470489110,0;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@reimu_marisa_y @Kenji_3689 Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFU50Hb
Twitter: https://t.co/HEL7A0JTMZ
Website：https://t.co/C514Iz5pka";recent;_marisa_y _3689 Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFU50Hb Twitter https://t.co/HEL7A0JTMZ Website：https://t.co/C514Iz5pka
2;1524750591032848390;https://twitter.com/twitter/statuses/1524750591032848390;2022-05-12 13:57:24+00:00;1488203786346762241;1524750591032848390;;0;1;0;0;[];"Hi, 
If any one is looking to pre register #step app , you can use my referral link. #Move2Earn #fitfi #STEPN #step
https://t.co/9XmySTQsW7";recent;Hi If any one is looking to pre register #step app you can use my referral link #Move2Earn #fitfi #STEPN #step https://t.co/9XmySTQsW7
3;1524750577187835906;https://twitter.com/twitter/statuses/1524750577187835906;2022-05-12 13:57:20+00:00;1519295593973051392;1524674865793482753;1,5054248078146642e+18;0;0;0;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@Lucky10Win @Zarapromos Twitter Template
@movefi_app - NEW #STEPN - 100x Project Potential
Join MoveFi Whitelist contest now:
https://t.co/out4bzjvFe
Telegram Template
MOVEFI -Next #STEPN-100x Moonshoot. 
Join MoveFi Whitelist contest now:
https://t.co/out4bzjvFe
#MoveFi #M2E #Whitelist #Privatesale";recent;Twitter Template _app NEW #STEPN 100x Project Potential Join MoveFi Whitelist contest now: https://t.co/out4bzjvFe Telegram Template MOVEFI -Next #STEPN-100x Moonshoot Join MoveFi Whitelist contest now: https://t.co/out4bzjvFe #MoveFi #M2E #Whitelist #Privatesale
4;1524750549702246402;https://twitter.com/twitter/statuses/1524750549702246402;2022-05-12 13:57:14+00:00;1490596283521851394;1522910810561183744;1,4647528318529536e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@YADOYAYADOKARI Hi , have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/H6EOVbU6ls
Twitter: https://t.co/cdYtmNX9OI
Website：https://t.co/LjdzqYYoyb";recent;Hi have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/H6EOVbU6ls Twitter https://t.co/cdYtmNX9OI Website：https://t.co/LjdzqYYoyb
5;1524750529519185922;https://twitter.com/twitter/statuses/1524750529519185922;2022-05-12 13:57:09+00:00;1447884571354152960;1524750529519185922;;0;1;0;0;[];"🏃🏻🏃🏻🏃🏻
#STEPN #MoveToEarn $GMT $GST https://t.co/Ei8hxBfSSD";recent;🏃🏻🏃🏻🏃🏻 #STEPN #MoveToEarn $GMT $GST https://t.co/Ei8hxBfSSD
6;1524750481611886594;https://twitter.com/twitter/statuses/1524750481611886594;2022-05-12 13:56:57+00:00;1497117498252361729;1524750481611886594;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/mzU98WKUvV;recent;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/mzU98WKUvV
7;1524750470094462976;https://twitter.com/twitter/statuses/1524750470094462976;2022-05-12 13:56:55+00:00;1130446913134825472;1524676769466699776;1,4551612393702728e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@kudasai_japan @nekonattu @ProjectGalaxyHQ Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFTNpPD
Twitter: https://t.co/HEL7A0siVr
Website：https://t.co/C514Izn0IK";recent;_japan Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFTNpPD Twitter https://t.co/HEL7A0siVr Website：https://t.co/C514Izn0IK
8;1524750408995926017;https://twitter.com/twitter/statuses/1524750408995926017;2022-05-12 13:56:40+00:00;1513869386922459136;1524750408995926017;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/wO5I2j0dcj;recent;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/wO5I2j0dcj
9;1524750374548123648;https://twitter.com/twitter/statuses/1524750374548123648;2022-05-12 13:56:32+00:00;882489931;1524750374548123648;;0;0;0;0;[];"＃stepn
another action code
20220512 https://t.co/arIr64E413";recent;＃stepn another action code 20220512 https://t.co/arIr64E413
10;1524750297079623680;https://twitter.com/twitter/statuses/1524750297079623680;2022-05-12 13:56:13+00:00;1521086978795896838;1524716113388802049;7,459440838398853e+17;0;0;0;0;[];@Barndog_Solana @Stepnofficial @jason_stepn i keep walking !;recent;_Solana _stepn i keep walking !
11;1524750290918187009;https://twitter.com/twitter/statuses/1524750290918187009;2022-05-12 13:56:12+00:00;1473626886702256129;1524750290918187009;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];Great!! #MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/DG2X0f6Gkg;recent;Great! #MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/DG2X0f6Gkg
12;1524750234697744384;https://twitter.com/twitter/statuses/1524750234697744384;2022-05-12 13:55:59+00:00;1471529606574325763;1524750234697744384;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE 
@GoRideBSC
 #CryptoTrading https://t.co/bwyiBn7YKD";recent;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/bwyiBn7YKD
13;1524750182256062466;https://twitter.com/twitter/statuses/1524750182256062466;2022-05-12 13:55:46+00:00;1130446913134825472;1519679783344295936;3228908018,0;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@RqTql7Q1sRRycTE Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFU50Hb
Twitter: https://t.co/HEL7A0JTMZ
Website：https://t.co/C514Iz5pka";recent;Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFU50Hb Twitter https://t.co/HEL7A0JTMZ Website：https://t.co/C514Iz5pka
14;1524750159544205312;https://twitter.com/twitter/statuses/1524750159544205312;2022-05-12 13:55:41+00:00;992936149764091904;1524750159544205312;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/uapJkujOUZ;recent;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/uapJkujOUZ
15;1524750120159354883;https://twitter.com/twitter/statuses/1524750120159354883;2022-05-12 13:55:31+00:00;1130446913134825472;1524320887658680321;1,3601621905866383e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@dogg100000000 Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFU50Hb
Twitter: https://t.co/HEL7A0JTMZ
Website：https://t.co/C514Iz5pka";recent;Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFU50Hb Twitter https://t.co/HEL7A0JTMZ Website：https://t.co/C514Iz5pka
16;1524750116871147520;https://twitter.com/twitter/statuses/1524750116871147520;2022-05-12 13:55:31+00:00;1490596283521851394;1524568207730028545;1,316385440522412e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@0ll_is_well Hi , have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/H6EOVcbHK2
Twitter: https://t.co/cdYtmOeLdi
Website：https://t.co/LjdzqYGNGD";recent;_is_well Hi have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/H6EOVcbHK2 Twitter https://t.co/cdYtmOeLdi Website：https://t.co/LjdzqYGNGD
17;1524750053646430208;https://twitter.com/twitter/statuses/1524750053646430208;2022-05-12 13:55:15+00:00;1474055242979311617;1524262079170981889;96594854,0;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}];@pennuto64 @Stepnofficial @Barndog_Solana Join the new #Movetoearn project called Stepp App using link below, code is MSEDQ4YP. Earn FAT token to be use in the game app in the future. Future competitor of #stepn.;recent;_Solana Join the new #Movetoearn project called Stepp App using link below code is MSEDQ4YP Earn FAT token to be use in the game app in the future Future competitor of #stepn.
18;1524750047782481924;https://twitter.com/twitter/statuses/1524750047782481924;2022-05-12 13:55:14+00:00;1130446913134825472;1521033761890062337;1,469455634450256e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@BtctweetN Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFU50Hb
Twitter: https://t.co/HEL7A0JTMZ
Website：https://t.co/C514Iz5pka";recent;Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFU50Hb Twitter https://t.co/HEL7A0JTMZ Website：https://t.co/C514Iz5pka
19;1524750012227665920;https://twitter.com/twitter/statuses/1524750012227665920;2022-05-12 13:55:06+00:00;2850518160;1524750012227665920;;1;0;0;0;[];Here is the activation code for #STEPN Take it and Enjoy👍 87731882;recent;Here is the activation code for #STEPN Take it and Enjoy 87731882
20;1524750002131996673;https://twitter.com/twitter/statuses/1524750002131996673;2022-05-12 13:55:03+00:00;1474055242979311617;1524262079170981889;1,3524518616563057e+18;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}];@EncryptedPhoton @Stepnofficial @Barndog_Solana Join the new #Movetoearn project called Stepp App using link below, code is MSEDQ4YP. Earn FAT token to be use in the game app in the future. Future competitor of #stepn.;recent;_Solana Join the new #Movetoearn project called Stepp App using link below code is MSEDQ4YP Earn FAT token to be use in the game app in the future Future competitor of #stepn.
21;1524749991620849664;https://twitter.com/twitter/statuses/1524749991620849664;2022-05-12 13:55:01+00:00;1309035511093383171;1524749991620849664;;1;1;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"How to Transfer Solana (SOL) from Trust Wallet to STEPN
https://t.co/XAYOAFq0uv

#tokenad #solana #stepn";recent;How to Transfer Solana (SOL from Trust Wallet to STEPN https://t.co/XAYOAFq0uv #tokenad #solana #stepn
22;1524749964051501064;https://twitter.com/twitter/statuses/1524749964051501064;2022-05-12 13:54:54+00:00;1130446913134825472;1502954515883909124;1,4873105967017656e+18;0;0;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@OKURI_COT Hi bro, have you bought Sneaker? I found a game very similar to STEPN @CycGo_M2E It's potential! I recommend it to you, take a look. 👇👇👇
discord: https:https://t.co/zc9KFU50Hb
Twitter: https://t.co/HEL7A0JTMZ
Website：https://t.co/C514Iz5pka";recent;_COT Hi bro have you bought Sneaker I found a game very similar to STEPN _M2E It's potential I recommend it to you take a look 👇👇👇 discord https:https://t.co/zc9KFU50Hb Twitter https://t.co/HEL7A0JTMZ Website：https://t.co/C514Iz5pka
23;1524749960440295425;https://twitter.com/twitter/statuses/1524749960440295425;2022-05-12 13:54:53+00:00;1484356070361694208;1524749960440295425;;0;0;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/JTYioI37QI;recent;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/JTYioI37QI
