;id;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;mentions;text
75;1517947332758749186;2022-04-23 19:23:40+00:00;hfuqq;False;;35;3;40;0;36;[];[{'screen_name': 'Gameverse_', 'name': 'Gameverse 🎮', 'id': 1458203910041001988, 'id_str': '1458203910041001988', 'indices': [3, 14]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [41, 48]}, {'screen_name': 'EternalDragons_', 'name': 'Eternal Dragons', 'id': 1500919812683350019, 'id_str': '1500919812683350019', 'indices': [84, 100]}, {'screen_name': 'Stepnofficial', 'name': 'STEPN | Public Beta Phase III', 'id': 1439068275040653313, 'id_str': '1439068275040653313', 'indices': [103, 117]}, {'screen_name': 'play_evio', 'name': 'ev.io', 'id': 1352833615554514947, 'id_str': '1352833615554514947', 'indices': [120, 130]}];"📌TOP Blockchain Games On @solana With Best Social Signal Last 24H

🥇@EternalDragons_ 
🥈@Stepnofficial 
🥉@play_evio… https://t.co/3JXlwE3nbO"
76;1517947331257282560;2022-04-23 19:23:40+00:00;seyit3085;False;;1240;85;4303;0;9;[];[{'screen_name': 'me_metaverse', 'name': 'MetaVerse (ME) Explorer | itsme.sol ∞', 'id': 962897219727667200, 'id_str': '962897219727667200', 'indices': [3, 16]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [31, 41]}];"Here is your @staratlas townhall TDLR!

Don't forget to sign up to the marketplace and test it out! 

They also had… https://t.co/sLi8lsEPK6"
77;1517947289456848906;2022-04-23 19:23:30+00:00;seyit3085;False;;1240;85;4303;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ"
78;1517947280405504001;2022-04-23 19:23:28+00:00;Halil_akbs;False;;620;148;750;4;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [15, 25]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [26, 37]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [38, 48]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [49, 62]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [63, 74]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [75, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/xbxHm0Vbt7
79;1517946812203733000;2022-04-23 19:21:36+00:00;brycent_;True;Metaverse ✨;1567;178675;52689;0;4;[];[{'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [74, 84]}, {'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [127, 136]}];"This is EPIC!! I always love seeing how people react to the @staratlas Trailer!!!

I’m on the same boat with you… https://t.co/mX1WPJWHCS"
80;1517946678569062400;2022-04-23 19:21:04+00:00;PenisesArrived;False;;108;33;344;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ"
81;1517946551565717504;2022-04-23 19:20:34+00:00;francisparis19;False;Paris;139;10;469;0;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [15, 28]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [29, 39]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [40, 51]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [52, 62]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [63, 76]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [77, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/xwDl3wBRNe
82;1517946396153987073;2022-04-23 19:19:57+00:00;francisparis19;False;Paris;139;10;469;0;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [15, 28]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [29, 39]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [40, 51]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [52, 62]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [63, 76]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [77, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/gX4k3bNnAt
83;1517946282622472193;2022-04-23 19:19:30+00:00;francisparis19;False;Paris;139;10;469;0;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [15, 28]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [29, 39]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [40, 51]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [52, 62]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [63, 76]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [77, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/cwj6WLY26a
84;1517945941134880769;2022-04-23 19:18:09+00:00;onursonmeznet;False;Star Atlas;970;1411;1482;0;0;[];[{'screen_name': 'francisparis19', 'name': 'Borat', 'id': 1296303632594411520, 'id_str': '1296303632594411520', 'indices': [0, 15]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [16, 29]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [30, 40]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [41, 52]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [53, 63]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [64, 77]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [78, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@francisparis19 @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/ezUQvzpXGV
85;1517945721198190592;2022-04-23 19:17:16+00:00;onursonmeznet;False;Star Atlas;970;1411;1482;0;0;[];[{'screen_name': 'francisparis19', 'name': 'Borat', 'id': 1296303632594411520, 'id_str': '1296303632594411520', 'indices': [0, 15]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [16, 29]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [30, 40]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [41, 52]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [53, 63]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [64, 77]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [78, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@francisparis19 @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/E7wSpxHDXQ
86;1517945339008925699;2022-04-23 19:15:45+00:00;IamSamskara;False;;151;155;476;11;0;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [0, 9]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [10, 20]}];@brycent_ @staratlas Movie: 4 to 6 weeks https://t.co/RqCHPSlvZ7
87;1517945141524193281;2022-04-23 19:14:58+00:00;empressofpeach;False;Peachlandia Palace;339;156;547;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ"
88;1517945134335225856;2022-04-23 19:14:56+00:00;francisparis19;False;Paris;139;10;469;0;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [15, 28]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [29, 39]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [40, 51]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [52, 62]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [63, 76]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [77, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/7PK0KrnHv4
89;1517945078731444225;2022-04-23 19:14:43+00:00;at_mwagner;False;Metaverse;781;31817;6054;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ"
90;1517944787332214784;2022-04-23 19:13:34+00:00;onursonmeznet;False;Star Atlas;970;1411;1482;0;0;[];[{'screen_name': 'francisparis19', 'name': 'Borat', 'id': 1296303632594411520, 'id_str': '1296303632594411520', 'indices': [0, 15]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [16, 29]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [30, 40]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [41, 52]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [53, 63]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [64, 77]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [78, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@francisparis19 @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/UZFGEAP209
91;1517944679156887552;2022-04-23 19:13:08+00:00;francisparis19;False;Paris;139;10;469;0;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [15, 28]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [29, 39]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [40, 51]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [52, 62]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [63, 76]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [77, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/lXYM4Wv7pQ
92;1517944654158864384;2022-04-23 19:13:02+00:00;Unknown__097;False;İstanbul, Türkiye;352;30;594;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas Please show more tangible things. If you keep selling dreams, you will lose everyone. We trust you, plea… https://t.co/mj0BxSnhyL
93;1517944577474236416;2022-04-23 19:12:43+00:00;Ashes_LS;False;Metaverse;2933;10634;13699;32;4;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [60, 70]}];"This is EPIC!! I always love seeing how people react to the @staratlas Trailer!!!

I’m on the same boat with you… https://t.co/mX1WPJWHCS"
94;1517944335068811265;2022-04-23 19:11:46+00:00;Alabi0001;False;;910;51;1740;0;0;[{'text': 'pandagirl', 'indices': [89, 99]}, {'text': 'nft', 'indices': [100, 104]}, {'text': 'nftart', 'indices': [105, 112]}];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}, {'screen_name': 'PandaGirlToken', 'name': 'PandaGirl | NFT MINTING ON 04/29 8PM UTC', 'id': 965271973336100866, 'id_str': '965271973336100866', 'indices': [73, 88]}];"@staratlas Let Fucking go guys, don't forget the Minting event on 04/29.
@pandagirltoken #pandagirl #nft #nftart… https://t.co/S662Z9kS7z"
95;1517943852216295426;2022-04-23 19:09:51+00:00;onursonmeznet;False;Star Atlas;970;1411;1482;0;0;[];[{'screen_name': 'francisparis19', 'name': 'Borat', 'id': 1296303632594411520, 'id_str': '1296303632594411520', 'indices': [0, 15]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [16, 29]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [30, 40]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [41, 52]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [53, 63]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [64, 77]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [78, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@francisparis19 @cryptolumina @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @DAOcaster @Ashes_LS… https://t.co/TOCQ48go5H
96;1517943494400167939;2022-04-23 19:08:25+00:00;onursonmeznet;False;Star Atlas;970;1411;1482;2;0;[];[{'screen_name': 'Filthy_Phoenix', 'name': 'Filthy Phoenix 🏴\u200d☠️', 'id': 40789435, 'id_str': '40789435', 'indices': [0, 15]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [16, 26]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [27, 38]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [39, 49]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [50, 63]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [64, 75]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [76, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@Filthy_Phoenix @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/QthGhX7juN
97;1517942760787034114;2022-04-23 19:05:30+00:00;Filthy_Phoenix;False;MUD territory;260;141;332;5;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [15, 25]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [26, 37]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [38, 48]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [49, 62]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [63, 74]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [75, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/G68o7jgsMm
98;1517941904494809088;2022-04-23 19:02:06+00:00;Jima_e;False;;218;100;485;1;0;[];[{'screen_name': 'iceman_3578', 'name': 'İceman35', 'id': 1089966500402905090, 'id_str': '1089966500402905090', 'indices': [0, 12]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [13, 26]}, {'screen_name': 'GuildCoexist', 'name': 'C O E X I S T', 'id': 1441553506633076736, 'id_str': '1441553506633076736', 'indices': [27, 40]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [41, 51]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [52, 63]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [64, 74]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [75, 84]}];@iceman_3578 @cryptolumina @GuildCoexist @staratlas @at_mwagner @Santiacc_ @Ashes_LS I will provide one ship for you to fly haci :D
99;1517941001650073600;2022-04-23 18:58:31+00:00;CollectorMel1;False;;187;26;1322;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ"
