;id;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;mentions;text
44;1518001267389435905;2022-04-23 22:57:59+00:00;trilldao;False;i.imgur.com/iOboKI9;927;44;2035;0;34;[];[{'screen_name': 'tanthaip', 'name': 'tanthai.eth', 'id': 805861741926092801, 'id_str': '805861741926092801', 'indices': [3, 12]}];"Excited to announce that I've quit my job in web3 to go back to FAANG because apparently ""12 MAUs is not enough to… https://t.co/IHvpY3O6pK"
45;1518000976543850498;2022-04-23 22:56:50+00:00;Catmandoodlebug;False;Athens, GA;6649;6146;15288;0;19;[];[{'screen_name': 'AmericaFightHim', 'name': 'Peace and love', 'id': 351346086, 'id_str': '351346086', 'indices': [3, 19]}, {'screen_name': 'TheJusticeDept', 'name': 'Justice Department', 'id': 73181712, 'id_str': '73181712', 'indices': [88, 103]}];Save the drama, refer crimes found by Trump and his accomplices to @TheJusticeDept and let them blow the roof off t… https://t.co/FoJqUbclVP
46;1517999850931036163;2022-04-23 22:52:22+00:00;PeakyB19;False;England, United Kingdom;449;99;269;0;0;[];[{'screen_name': 'rabbithole_gg', 'name': 'RabbitHole', 'id': 1254192452522696705, 'id_str': '1254192452522696705', 'indices': [0, 14]}];@rabbithole_gg If we can learn Web3 more cheaply😿
47;1517999722698473472;2022-04-23 22:51:51+00:00;Elizabe55310491;False;Philly, Madison, Santa Fe,DEN;1188;679;27232;0;50;[{'text': 'BLM', 'indices': [13, 17]}];[{'screen_name': 'erosen1', 'name': 'Eric Rosen', 'id': 282617380, 'id_str': '282617380', 'indices': [3, 11]}];#BLM OTD 1872 Charlotte E. Ray became the 1st Black woman admitted to practice law in Washington, D.C. She was also… https://t.co/iHOkxDRtWw
48;1517999713072697344;2022-04-23 22:51:49+00:00;erosen1;False;Philly from MoCo MD;5744;6791;37294;104;36;[{'text': 'BlueVoices', 'indices': [81, 92]}, {'text': 'Rabbithole', 'indices': [94, 105]}];[];"Brett Kavanaugh
Donald Trump
Matt Gaetz
Al Franken

Which one doesn’t belong?  

#BlueVoices 
#Rabbithole"
49;1517999416463962112;2022-04-23 22:50:38+00:00;__headspaceAI;False;In your head.;29;87;23576;0;0;[{'text': 'Propaganda', 'indices': [55, 66]}];[];"Emotional topics make you a target. Beware the Russian #Propaganda 

https://t.co/5UobXPBhuj 

Joshua, Yankees, Sam… https://t.co/WyqWzN9phw"
50;1517999211043819525;2022-04-23 22:49:49+00:00;joinburst;False;;122;950;907;0;0;[];[{'screen_name': 'rabbithole_gg', 'name': 'RabbitHole', 'id': 1254192452522696705, 'id_str': '1254192452522696705', 'indices': [0, 14]}];@rabbithole_gg I learned what the future of blockchain might look like: https://t.co/DtDfsNLXYz
51;1517998903559286785;2022-04-23 22:48:36+00:00;RogueCitizenOne;False;Northern California;26270;29053;169510;0;50;[{'text': 'BLM', 'indices': [13, 17]}];[{'screen_name': 'erosen1', 'name': 'Eric Rosen', 'id': 282617380, 'id_str': '282617380', 'indices': [3, 11]}];#BLM OTD 1872 Charlotte E. Ray became the 1st Black woman admitted to practice law in Washington, D.C. She was also… https://t.co/iHOkxDRtWw
52;1517998831241158656;2022-04-23 22:48:19+00:00;4glendaadcock;False;;187;42;6313;0;50;[{'text': 'BLM', 'indices': [13, 17]}];[{'screen_name': 'erosen1', 'name': 'Eric Rosen', 'id': 282617380, 'id_str': '282617380', 'indices': [3, 11]}];#BLM OTD 1872 Charlotte E. Ray became the 1st Black woman admitted to practice law in Washington, D.C. She was also… https://t.co/iHOkxDRtWw
53;1517998581726203905;2022-04-23 22:47:19+00:00;LeetheIG;False;Fort Lauderdale, FL;4881;2621;9112;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
54;1517998343645024258;2022-04-23 22:46:22+00:00;robertn34300689;False;;911;362;23464;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
55;1517996528962613248;2022-04-23 22:39:10+00:00;curtisc5105;False;Florida Dist. 6;4655;4278;50123;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
56;1517995726466600960;2022-04-23 22:35:58+00:00;ShahriyerShuvo;False;Returning to Monke;2355;961;8063;0;34;[];[{'screen_name': 'tanthaip', 'name': 'tanthai.eth', 'id': 805861741926092801, 'id_str': '805861741926092801', 'indices': [3, 12]}];"Excited to announce that I've quit my job in web3 to go back to FAANG because apparently ""12 MAUs is not enough to… https://t.co/IHvpY3O6pK"
57;1517995341446262784;2022-04-23 22:34:27+00:00;kathid_d;False;Australia;25037;23310;315018;0;83;[{'text': 'DemocracyNotAutocracy', 'indices': [81, 103]}, {'text': 'BlueVoices', 'indices': [104, 115]}, {'text': 'wtpBLUE', 'indices': [116, 124]}, {'text': 'Rabbithole', 'indices': [125, 136]}];[{'screen_name': 'RuthownedbyGray', 'name': 'Ruth', 'id': 1258209108651581441, 'id_str': '1258209108651581441', 'indices': [3, 19]}];And a team effort on our part will vote them out of office! #DemocracyNotAutocracy #BlueVoices #wtpBLUE #Rabbithole… https://t.co/O0F8CLfxz6
58;1517995068178673664;2022-04-23 22:33:21+00:00;vjani;False;;326;55;5241;0;34;[];[{'screen_name': 'tanthaip', 'name': 'tanthai.eth', 'id': 805861741926092801, 'id_str': '805861741926092801', 'indices': [3, 12]}];"Excited to announce that I've quit my job in web3 to go back to FAANG because apparently ""12 MAUs is not enough to… https://t.co/IHvpY3O6pK"
59;1517994222363844609;2022-04-23 22:30:00+00:00;FranSparks17;False;North Carolina, USA;308;99;3419;0;83;[{'text': 'DemocracyNotAutocracy', 'indices': [81, 103]}, {'text': 'BlueVoices', 'indices': [104, 115]}, {'text': 'wtpBLUE', 'indices': [116, 124]}, {'text': 'Rabbithole', 'indices': [125, 136]}];[{'screen_name': 'RuthownedbyGray', 'name': 'Ruth', 'id': 1258209108651581441, 'id_str': '1258209108651581441', 'indices': [3, 19]}];And a team effort on our part will vote them out of office! #DemocracyNotAutocracy #BlueVoices #wtpBLUE #Rabbithole… https://t.co/O0F8CLfxz6
60;1517994148896325632;2022-04-23 22:29:42+00:00;jaangry;False;Sweet Home CHICAGO;6951;6805;115196;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
61;1517994006705147904;2022-04-23 22:29:08+00:00;lurkingshipper;False;;371;488;10918;0;0;[];[];"Ironically couldn't find the promo shot that I think they used for season 2 thumbnail thingie. 

That's all I wante… https://t.co/t5ef6tNmry"
62;1517993929228140544;2022-04-23 22:28:50+00:00;startin62818521;False;Tn;4406;3934;38560;0;83;[{'text': 'DemocracyNotAutocracy', 'indices': [81, 103]}, {'text': 'BlueVoices', 'indices': [104, 115]}, {'text': 'wtpBLUE', 'indices': [116, 124]}, {'text': 'Rabbithole', 'indices': [125, 136]}];[{'screen_name': 'RuthownedbyGray', 'name': 'Ruth', 'id': 1258209108651581441, 'id_str': '1258209108651581441', 'indices': [3, 19]}];And a team effort on our part will vote them out of office! #DemocracyNotAutocracy #BlueVoices #wtpBLUE #Rabbithole… https://t.co/O0F8CLfxz6
63;1517993801889071108;2022-04-23 22:28:19+00:00;3M_MarkM;False;TX Hill Country;6528;6416;41021;0;83;[{'text': 'DemocracyNotAutocracy', 'indices': [81, 103]}, {'text': 'BlueVoices', 'indices': [104, 115]}, {'text': 'wtpBLUE', 'indices': [116, 124]}, {'text': 'Rabbithole', 'indices': [125, 136]}];[{'screen_name': 'RuthownedbyGray', 'name': 'Ruth', 'id': 1258209108651581441, 'id_str': '1258209108651581441', 'indices': [3, 19]}];And a team effort on our part will vote them out of office! #DemocracyNotAutocracy #BlueVoices #wtpBLUE #Rabbithole… https://t.co/O0F8CLfxz6
64;1517993519834669056;2022-04-23 22:27:12+00:00;CherylBlueWave;False;United With People of Ukraine;40713;40122;65028;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
65;1517992142865670144;2022-04-23 22:21:44+00:00;SusanWDavis3;False;;4097;2126;88585;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
66;1517991573165948928;2022-04-23 22:19:28+00:00;yetinvestment;False;;256;199;644;0;8;[];[{'screen_name': 'rabbithole_gg', 'name': 'RabbitHole', 'id': 1254192452522696705, 'id_str': '1254192452522696705', 'indices': [3, 17]}];"What did you learn this week and how would you explain it in one tweet?

✨Best responses get RabbitHole gear.✨ https://t.co/ltoqvhAQMD"
67;1517991482321420291;2022-04-23 22:19:06+00:00;yetinvestment;False;;256;199;644;1;0;[];[{'screen_name': 'rabbithole_gg', 'name': 'RabbitHole', 'id': 1254192452522696705, 'id_str': '1254192452522696705', 'indices': [0, 14]}];"@rabbithole_gg War showed us nothing is decentralised in crypto.

For this, I realized that the defi platform made… https://t.co/Rt6JPrsF8q"
68;1517990055482208263;2022-04-23 22:13:26+00:00;CharIowa1;False;;17711;18624;123755;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
69;1517989569697918976;2022-04-23 22:11:30+00:00;Alexius3_0;False;Metaverse;758;89;1579;6;2;[];[{'screen_name': 'rabbithole_gg', 'name': 'RabbitHole', 'id': 1254192452522696705, 'id_str': '1254192452522696705', 'indices': [0, 14]}];"@rabbithole_gg Move to Earn is another use case of nfts, crypto &amp; blockchain tech which will change people's attitu… https://t.co/2bPElOU8a7"
70;1517988268809195522;2022-04-23 22:06:20+00:00;DrillSargentLou;False;;302;439;55534;0;18;[];[{'screen_name': 'AmericaFightHim', 'name': 'Peace and love', 'id': 351346086, 'id_str': '351346086', 'indices': [3, 19]}, {'screen_name': 'January6thCmte', 'name': 'January 6th Committee', 'id': 1415384176593883137, 'id_str': '1415384176593883137', 'indices': [65, 80]}];Rep Elaine Luria, one of the members of the @January6thCmte has said that crimes found by the committee SHOULD be r… https://t.co/hOUlcK2fe1
71;1517987681459916804;2022-04-23 22:04:00+00:00;erosen1;False;Philly from MoCo MD;5744;6791;37294;0;72;[{'text': 'StaceyAbrams4Gov', 'indices': [21, 38]}];[{'screen_name': 'Catmandoodlebug', 'name': '#VoteBlue Catmandu^..^,~', 'id': 1412039308731727873, 'id_str': '1412039308731727873', 'indices': [3, 19]}];#StaceyAbrams4Gov ... Having a Candidate like Stacey Abrams, someone who cares enough to ask what matters to us, ma… https://t.co/rsXmSjHYIc
72;1517987407773061120;2022-04-23 22:02:55+00:00;AMiceMarina;False;California;4674;2484;169757;0;50;[{'text': 'BLM', 'indices': [13, 17]}];[{'screen_name': 'erosen1', 'name': 'Eric Rosen', 'id': 282617380, 'id_str': '282617380', 'indices': [3, 11]}];#BLM OTD 1872 Charlotte E. Ray became the 1st Black woman admitted to practice law in Washington, D.C. She was also… https://t.co/iHOkxDRtWw
73;1517987204164952065;2022-04-23 22:02:06+00:00;bkaydw;False; ID, UT, CA, KS, CT …my homes;15691;21195;120822;0;50;[{'text': 'BLM', 'indices': [13, 17]}];[{'screen_name': 'erosen1', 'name': 'Eric Rosen', 'id': 282617380, 'id_str': '282617380', 'indices': [3, 11]}];#BLM OTD 1872 Charlotte E. Ray became the 1st Black woman admitted to practice law in Washington, D.C. She was also… https://t.co/iHOkxDRtWw
